host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
2256329,Brian,Glória,Entire home/apt,49,14,0,2,316
122411052,Glaúcia Katia,Botafogo,Private room,79,1,5,1,359
67850207,Tupiniquim Hostel,Botafogo,Private room,124,1,0,18,280
6367903,Daniel,Glória,Entire home/apt,3001,1,7,2,365
107565373,Lázaro,Santa Teresa,Entire home/apt,150,5,0,1,79
68998546,Camilla,Botafogo,Private room,79,2,24,3,81
135889092,Marco,Glória,Entire home/apt,252,2,0,1,358
2172204,Luciana,Catete,Entire home/apt,222,5,2,2,330
35385742,Andrei,Botafogo,Private room,60,2,46,2,317
1005728,Humphry,Glória,Entire home/apt,150,14,16,2,31
38007473,Gerson,Botafogo,Entire home/apt,98,2,1,1,85
1005728,Humphry,Glória,Entire home/apt,116,7,15,2,2
41667428,Iohanna,Botafogo,Entire home/apt,131,5,8,1,291
107282864,Nalva,Botafogo,Entire home/apt,376,2,2,1,44
184861672,Nando,Botafogo,Entire home/apt,146,3,5,1,115
75304771,Danielle,Glória,Entire home/apt,109,1,3,1,168
24400975,Fabio,Glória,Entire home/apt,109,3,13,1,1
16004735,Sean,Glória,Entire home/apt,101,30,3,1,76
11332664,Ana,Flamengo,Entire home/apt,1108,5,1,3,365
59886869,Julia Beli,Jacarepaguá,Entire home/apt,939,7,0,1,365
7195997,Ana,Flamengo,Entire home/apt,199,7,2,6,286
73330036,Valeria,Jacarepaguá,Entire home/apt,124,5,0,1,364
57652725,Fátima,Flamengo,Shared room,49,3,0,3,365
14689567,Lourdes,Flamengo,Entire home/apt,800,1,0,1,365
72685322,Flavio,Jacarepaguá,Entire home/apt,1878,1,0,2,365
71979752,Andrea,Flamengo,Entire home/apt,90,3,1,1,363
15813824,Ricco,Flamengo,Shared room,71,1,0,1,364
4878232,Claudia,Jacarepaguá,Entire home/apt,300,1,1,5,364
62286298,Elmer,Jacarepaguá,Entire home/apt,999,30,0,1,365
47584281,Renato,Barra da Tijuca,Entire home/apt,451,1,6,7,364
102073490,Leonardo,Flamengo,Entire home/apt,285,5,0,1,179
85541083,Ariane,Jacarepaguá,Private room,105,2,56,1,329
26472622,Luciano,Flamengo,Entire home/apt,500,2,0,2,364
50187460,Dani,Flamengo,Entire home/apt,139,1,1,1,89
12681554,Aluguel Urbano,Flamengo,Entire home/apt,252,10,0,9,178
15737174,Denise,Jacarepaguá,Entire home/apt,999,3,0,2,362
3832082,Priscila,Flamengo,Entire home/apt,300,1,0,3,342
165264800,Marcela,Flamengo,Entire home/apt,162,1,0,1,89
31689897,Andre,Jacarepaguá,Entire home/apt,207,5,0,2,365
24703300,Alan,Botafogo,Entire home/apt,195,1,5,1,133
7236661,Bernardo,Flamengo,Entire home/apt,500,5,2,2,83
168356041,Christiano,Botafogo,Entire home/apt,120,1,0,1,180
10193519,Cat_maria,Botafogo,Entire home/apt,1878,1,0,1,365
31296047,Thiago,Flamengo,Entire home/apt,1149,1,0,1,365
10564546,Mariana,Botafogo,Entire home/apt,199,1,1,1,364
150506811,Juliano,Jacarepaguá,Private room,1878,1,0,1,179
16064460,Rômulo,Jacarepaguá,Private room,101,1,7,4,180
57237107,Felipe,Flamengo,Entire home/apt,300,2,2,1,180
42410655,Ariella,Botafogo,Entire home/apt,342,1,1,4,138
2281218,Mariana,Flamengo,Entire home/apt,1198,2,0,1,364
8976372,Cassio,Botafogo,Entire home/apt,500,3,51,1,272
62268997,Fernando,Flamengo,Entire home/apt,849,4,1,1,89
83491522,Raquel,Botafogo,Entire home/apt,349,4,0,1,269
37481282,Gloria,Botafogo,Entire home/apt,398,2,1,1,99
15618442,Cecilia,Botafogo,Entire home/apt,500,5,0,3,83
83031120,Gabriela,Jacarepaguá,Private room,398,1,0,2,364
19857736,Caique,Jacarepaguá,Private room,150,1,2,1,365
210551039,Leandro,Flamengo,Entire home/apt,86,1,0,1,179
58442117,Ivan Sergio,Botafogo,Entire home/apt,177,3,0,1,354
18569673,Natalia,Botafogo,Entire home/apt,199,2,2,1,63
74010743,Claudia,Catete,Entire home/apt,169,2,15,1,19
63424467,Guta,Catete,Entire home/apt,282,1,0,1,278
88194079,Rodrigo,Flamengo,Entire home/apt,192,3,1,1,194
81531544,Marco,Jacarepaguá,Private room,563,1,0,1,365
13997429,Rafael,Botafogo,Entire home/apt,165,3,11,1,239
5134412,Regina,Flamengo,Entire home/apt,1176,3,1,1,363
1208271,Allan,Urca,Entire home/apt,274,10,1,3,354
107030868,Bianca,Flamengo,Entire home/apt,252,1,2,1,181
107918601,Henrique,Botafogo,Entire home/apt,349,4,8,1,300
42410655,Ariella,Botafogo,Entire home/apt,229,2,14,4,225
687759,Adriana,Botafogo,Entire home/apt,1502,3,17,2,353
15239278,Katia,Flamengo,Entire home/apt,300,2,8,1,352
214972885,Adria,Flamengo,Entire home/apt,451,3,0,1,365
6321708,Larissa Cascardo,Botafogo,Entire home/apt,304,1,16,2,254
104725017,Vera,Flamengo,Entire home/apt,278,3,2,1,364
13502421,Aloisio,Catete,Entire home/apt,86,2,11,1,154
196912327,Rosangela,Flamengo,Entire home/apt,101,3,0,2,365
106281828,Joao,Flamengo,Entire home/apt,398,1,0,1,73
2343570,Rey,Jacarepaguá,Private room,124,5,1,5,364
82377990,Priscila,Flamengo,Entire home/apt,500,5,1,2,33
16064460,Rômulo,Jacarepaguá,Private room,101,2,3,4,179
40812637,Wesley,Jacarepaguá,Private room,56,1,2,1,80
90868581,Carmen,Jacarepaguá,Private room,79,1,1,1,362
26810936,Vasconcelos,Flamengo,Entire home/apt,800,6,0,1,365
86076859,Maicon Fernandes,Jacarepaguá,Private room,150,2,0,1,365
73242224,Adriane Alves,Jacarepaguá,Entire home/apt,1127,20,0,1,90
19566105,Jorge Henrique,Jacarepaguá,Entire home/apt,300,10,0,1,364
12508023,Marcelle,Jacarepaguá,Entire home/apt,267,2,1,2,270
53488974,Leonardo,Jacarepaguá,Entire home/apt,841,17,0,1,365
29886288,Leandro,Jacarepaguá,Shared room,150,15,1,2,89
11671430,Cristina,Jacarepaguá,Entire home/apt,300,3,0,12,45
14356363,Alexandre,Botafogo,Private room,661,1,0,1,365
158742579,Eberson,Jacarepaguá,Entire home/apt,109,3,0,11,20
102840,Viviane,Botafogo,Entire home/apt,240,4,13,3,321
6097129,Ronan,Barra da Tijuca,Private room,120,1,0,1,88
44735221,Ricardo Camillo,Barra da Tijuca,Entire home/apt,398,2,4,1,365
82464775,Otávio,Barra da Tijuca,Entire home/apt,999,12,0,1,362
83513751,Daniel,Jacarepaguá,Entire home/apt,999,10,0,1,362
14206891,Paula,Botafogo,Private room,263,1,0,2,365
11630429,Renato,Jacarepaguá,Entire home/apt,252,5,1,1,363
84676991,Carlos,Barra da Tijuca,Entire home/apt,451,1,0,1,89
65085242,Cláudio,Barra da Tijuca,Entire home/apt,789,5,5,1,363
67255068,Matheus,Barra da Tijuca,Entire home/apt,639,2,8,1,40
13003069,Cristina,Barra da Tijuca,Entire home/apt,180,3,13,1,87
8365880,Gabriel,Barra da Tijuca,Entire home/apt,1649,7,7,1,363
87985013,Patty,Barra da Tijuca,Entire home/apt,454,2,15,2,324
35341347,Nathalye,Jacarepaguá,Entire home/apt,639,3,1,1,363
15953948,Carlota,Botafogo,Entire home/apt,1577,2,1,1,365
15170122,Marcelle,Jacarepaguá,Entire home/apt,721,5,0,1,89
28632299,Jayme,Barra da Tijuca,Entire home/apt,1690,7,0,2,88
78052924,Paola,Barra da Tijuca,Entire home/apt,1991,3,0,1,52
168623813,Fabiano,Jacarepaguá,Entire home/apt,781,4,0,1,42
30059328,Gustavo,Botafogo,Entire home/apt,800,1,1,1,365
104830172,Lucas,Jacarepaguá,Entire home/apt,699,1,1,1,365
26738164,Rodrigo,Jacarepaguá,Entire home/apt,999,1,1,1,365
84099885,Roberto Gabriel,Botafogo,Entire home/apt,3474,10,0,1,365
77948997,Luiz,Jacarepaguá,Entire home/apt,1198,1,0,1,87
2723628,André,Barra da Tijuca,Entire home/apt,1127,7,0,4,365
60279897,Silvana,Barra da Tijuca,Entire home/apt,563,1,0,2,365
241334,Andrea,Barra da Tijuca,Entire home/apt,398,3,0,8,173
11936557,Daniel,Barra da Tijuca,Entire home/apt,1300,5,0,1,365
8728557,Stan,Glória,Entire home/apt,1127,4,0,1,178
11067099,Henrique,Botafogo,Private room,101,3,0,2,307
50748751,Ineke,Glória,Entire home/apt,1559,3,0,1,365
14128190,Gabriel,Botafogo,Private room,101,5,0,1,301
12459092,Daniel,Botafogo,Private room,162,1,1,2,365
14558618,Sofia,Flamengo,Private room,79,1,1,1,255
4532951,John,Santa Teresa,Entire home/apt,1998,1,0,3,358
24553962,Bernardo,Catete,Entire home/apt,192,1,0,1,365
147544663,Friends,Flamengo,Private room,71,3,0,2,177
21499356,Jorge,Botafogo,Private room,315,3,0,1,365
3866167,Françoise,Botafogo,Private room,94,3,0,2,365
23218244,Anna,Santa Teresa,Entire home/apt,252,1,11,8,166
15714771,Valter,Catete,Entire home/apt,116,5,0,1,362
81248686,Rosane,Flamengo,Private room,394,1,0,4,365
12459092,Daniel,Botafogo,Private room,162,1,1,2,365
84553413,Karina,Flamengo,Private room,86,2,2,4,364
172049435,Rosangela,Catete,Entire home/apt,154,3,2,1,90
163137453,Luiz Felipe,Botafogo,Private room,500,1,0,1,365
84594753,Antonio,Flamengo,Private room,199,5,0,1,362
617072,Shawn,Santa Teresa,Entire home/apt,75,4,13,13,100
14770915,Christian,Flamengo,Entire home/apt,334,5,0,1,364
52336756,Marco,Jacarepaguá,Entire home/apt,372,3,0,1,364
130472333,Quiteria,Jacarepaguá,Private room,83,1,26,2,319
51909646,Wagner,Jacarepaguá,Entire home/apt,849,2,1,1,363
12844936,Fabio Tadeu,Jacarepaguá,Entire home/apt,800,3,2,1,362
9498475,Wagner,Jacarepaguá,Entire home/apt,811,3,2,1,89
67458638,Rosana,Jacarepaguá,Entire home/apt,398,2,0,1,365
15025215,Ana,Flamengo,Entire home/apt,451,3,0,5,363
67256612,Raquel,Jacarepaguá,Entire home/apt,488,2,0,2,365
43706003,Alê & Julio,Flamengo,Entire home/apt,188,7,4,1,73
4886725,Carola,Jacarepaguá,Entire home/apt,150,2,32,3,131
12324894,Fábio,Catete,Entire home/apt,563,4,0,1,365
7195997,Ana,Flamengo,Entire home/apt,252,3,2,6,241
5894713,Vivian,Flamengo,Entire home/apt,398,2,4,2,363
85465568,Willian,Jacarepaguá,Entire home/apt,699,5,1,1,358
73730014,Simone,Jacarepaguá,Entire home/apt,548,5,0,1,358
150593995,Elaine,Jacarepaguá,Private room,500,2,6,1,357
86198011,Leandro,Jacarepaguá,Entire home/apt,999,5,1,1,89
120975154,Vera,Jacarepaguá,Private room,120,1,4,2,190
167764565,Sandra,Barra da Tijuca,Entire home/apt,800,3,1,1,363
44920922,Fernando,Jacarepaguá,Private room,150,2,1,2,115
110070383,Cristiane,Jacarepaguá,Private room,300,4,6,2,89
2487134,Adria,Botafogo,Private room,41,1,0,2,365
29133803,Andre,Flamengo,Entire home/apt,173,2,65,1,339
11459369,Lisa,Botafogo,Private room,192,1,1,3,363
64898516,Mariana,Jacarepaguá,Private room,300,7,0,2,365
13230186,Dounia,Jacarepaguá,Private room,150,1,0,1,90
81512814,Mauro,Jacarepaguá,Private room,109,3,5,2,99
78023529,Fernanda,Jacarepaguá,Entire home/apt,751,20,0,1,87
11792162,Marcelle,Jacarepaguá,Entire home/apt,548,5,0,1,363
43308319,Claudio Ultra,Barra da Tijuca,Entire home/apt,319,3,27,1,114
26631571,Bruno,Jacarepaguá,Private room,458,1,4,3,365
25696620,Diogo,Flamengo,Entire home/apt,116,2,16,1,0
120106757,Estela,Barra da Tijuca,Private room,500,1,0,5,365
100390876,Aguiar,Flamengo,Entire home/apt,146,2,6,2,331
18582838,Caroline,Flamengo,Entire home/apt,252,5,2,21,364
42234930,Susana,Jacarepaguá,Private room,379,1,1,2,364
122399528,Jonas,Flamengo,Entire home/apt,131,1,3,2,9
9233274,José Carlos,Botafogo,Entire home/apt,601,6,2,1,355
54075844,Patricia,Jacarepaguá,Private room,150,2,3,2,364
103559868,Lucy,Flamengo,Entire home/apt,481,2,16,1,336
73439344,Danielle,Flamengo,Entire home/apt,1502,1,0,1,365
60976368,Priscila,Flamengo,Entire home/apt,500,1,1,1,365
69200663,Krishna,Jacarepaguá,Private room,252,2,1,1,365
147191098,Jorge,Jacarepaguá,Private room,823,1,2,30,365
70330107,Bruno,Botafogo,Entire home/apt,1439,26,0,1,362
57149318,Elaine,Jacarepaguá,Private room,177,2,0,2,363
15049299,Raísa,Botafogo,Entire home/apt,901,2,0,1,365
47854394,Paulo Sergio,Flamengo,Entire home/apt,398,15,7,1,365
115938928,Flavia,Flamengo,Entire home/apt,199,1,3,1,361
15275005,Jonas,Botafogo,Entire home/apt,1003,1,2,1,363
14172411,Marcos,Botafogo,Entire home/apt,361,3,0,1,362
13542127,Vanessa,Flamengo,Entire home/apt,864,5,0,1,365
24659440,Dora Regina,Botafogo,Entire home/apt,252,3,1,1,362
11176093,Ana,Botafogo,Entire home/apt,458,4,1,1,365
18582838,Caroline,Flamengo,Entire home/apt,252,5,0,21,361
15819507,Luiz Felipe,Botafogo,Entire home/apt,999,7,0,1,365
65609059,Regina,Botafogo,Entire home/apt,1551,7,0,2,362
14378543,Marlene,Flamengo,Entire home/apt,999,3,0,2,271
102382564,Lovely,Botafogo,Entire home/apt,274,1,0,1,365
2189385,Alexandra,Botafogo,Entire home/apt,289,7,0,1,365
18582838,Caroline,Flamengo,Entire home/apt,252,5,1,21,364
117168481,Daniela,Flamengo,Entire home/apt,398,3,0,1,363
18582838,Caroline,Flamengo,Entire home/apt,252,5,0,21,364
13955877,Denise,Flamengo,Entire home/apt,270,3,7,1,359
108114764,Maria,Botafogo,Entire home/apt,379,5,0,1,87
10609687,Sheila,Flamengo,Entire home/apt,150,1,0,1,364
122348301,Patricia,Catete,Entire home/apt,398,5,0,1,180
18582838,Caroline,Flamengo,Entire home/apt,252,5,0,21,364
4420701,Gustavo,Jacarepaguá,Entire home/apt,162,3,14,13,300
26958570,Ana,Flamengo,Entire home/apt,300,4,3,1,362
23925443,Jose Francisco,Flamengo,Entire home/apt,180,2,50,1,305
80997701,Andréa,Jacarepaguá,Entire home/apt,331,4,0,1,171
14457533,Talita,Botafogo,Entire home/apt,999,4,0,2,179
83327450,Norberto,Jacarepaguá,Entire home/apt,999,1,0,1,365
49949145,Clarice,Catete,Entire home/apt,128,2,54,1,337
49963034,Lindo-Mar,Jacarepaguá,Entire home/apt,999,1,0,1,365
21245882,Adriano Silva,Jacarepaguá,Entire home/apt,1127,1,0,2,365
86846563,Janaina,Jacarepaguá,Entire home/apt,601,1,0,2,365
1626226,Luiz,Botafogo,Private room,150,3,87,2,276
73582274,Paulo Cesar,Jacarepaguá,Entire home/apt,1127,1,1,1,362
61402610,Cristiane,Jacarepaguá,Entire home/apt,999,15,0,1,364
44340575,Matheus,Jacarepaguá,Entire home/apt,349,3,0,2,364
150423507,Hostel,Botafogo,Shared room,60,1,0,4,365
24492663,Natalie,Botafogo,Shared room,49,1,3,3,145
150423507,Hostel,Botafogo,Shared room,60,1,0,4,365
2343570,Rey,Jacarepaguá,Entire home/apt,252,5,0,5,365
73350850,Carla,Jacarepaguá,Entire home/apt,1998,1,0,1,358
84681994,Milton,Jacarepaguá,Entire home/apt,849,1,0,2,364
14677739,Bernardo,Flamengo,Entire home/apt,500,1,0,1,365
2599256,Marc,Flamengo,Entire home/apt,1198,5,0,7,364
76416514,Luciano,Barra da Tijuca,Entire home/apt,1315,20,0,1,83
70178931,Flavio,Jacarepaguá,Entire home/apt,2100,10,0,1,364
116074496,Cesar,Flamengo,Entire home/apt,300,2,0,1,89
207165828,Maria,Flamengo,Shared room,60,1,0,1,365
57652725,Fátima,Flamengo,Shared room,49,3,2,3,365
137482627,Gerson,Flamengo,Shared room,45,5,0,1,364
60420038,Fernanda,Jacarepaguá,Entire home/apt,2100,10,0,6,365
11786737,Luiz,Jacarepaguá,Entire home/apt,1499,15,0,2,88
68156427,Débora,Jacarepaguá,Entire home/apt,1998,5,0,1,83
116252646,João,Flamengo,Entire home/apt,319,5,2,1,179
4822999,Mara,Flamengo,Entire home/apt,398,2,1,1,365
23585021,Ana,Jacarepaguá,Entire home/apt,252,5,2,1,362
95020125,José Mauricio,Laranjeiras,Private room,45,1,20,2,51
40499301,Lorena,Jacarepaguá,Private room,173,7,1,1,365
74384041,Catia,Botafogo,Private room,60,3,11,1,151
47817403,Ester,Flamengo,Entire home/apt,357,3,0,2,365
67459106,Felipe,Jacarepaguá,Private room,252,2,3,1,365
185739985,Eduardo,Flamengo,Entire home/apt,124,182,8,1,324
61836589,Carlos Aurelio,Flamengo,Entire home/apt,68,1,29,6,216
46776911,Isabel E Carlos,Flamengo,Entire home/apt,124,5,20,1,115
46091629,Julio,Santa Teresa,Shared room,71,1,0,2,365
4698706,Marcio & Claudio,Urca,Entire home/apt,177,2,176,2,149
169253518,Natasha,Flamengo,Entire home/apt,1198,1,10,1,323
196594842,Thaina,Flamengo,Entire home/apt,101,2,8,1,71
99943505,Daniele,Flamengo,Private room,53,2,13,1,88
4762973,Jorge,Flamengo,Private room,71,2,1,1,363
16179195,Natalya,Flamengo,Private room,60,1,5,1,179
91654021,Daniel,Glória,Entire home/apt,300,3,0,213,365
1443646,Mônica,Flamengo,Entire home/apt,289,5,9,2,346
10943587,Mirta,Flamengo,Private room,60,2,2,2,364
10573810,Ester,Botafogo,Private room,71,7,0,1,363
1736500,Diogo,Botafogo,Entire home/apt,259,3,28,1,354
34319367,Rodney,Flamengo,Private room,300,1,0,1,365
14127528,Débora,Flamengo,Entire home/apt,180,3,2,4,363
15858071,Willard,Botafogo,Entire home/apt,173,3,27,1,319
49634353,Rosangela,Botafogo,Entire home/apt,207,4,19,2,51
23465666,Luis,Botafogo,Entire home/apt,124,3,18,2,303
30589626,Roberta,Catete,Entire home/apt,143,1,23,1,360
73597738,Marcia,Barra da Tijuca,Private room,158,1,6,2,364
14172884,Demetrio,Botafogo,Entire home/apt,105,4,0,3,348
14699020,Flavia,Flamengo,Entire home/apt,1690,1,0,1,365
73410169,Cristiano,Botafogo,Entire home/apt,1401,15,0,1,358
84420191,Janaina,Flamengo,Entire home/apt,999,1,0,1,89
9749539,Marcus,Flamengo,Entire home/apt,1127,1,0,2,365
30236625,Fábio,Jacarepaguá,Private room,695,10,3,1,364
78845614,Fabio,Botafogo,Entire home/apt,995,10,0,1,363
53699156,Pedro Cunha,Botafogo,Entire home/apt,398,2,1,2,364
149988913,Sheila,Botafogo,Entire home/apt,252,2,2,1,180
13040875,Bia,Catete,Private room,120,1,11,2,364
47822818,Bresser,Glória,Shared room,60,1,0,1,89
97291509,Lidiane Rodrigues,Flamengo,Entire home/apt,601,60,0,1,83
79919114,Ana Lúcia,Botafogo,Entire home/apt,349,3,12,1,83
108674578,Augusto,Flamengo,Entire home/apt,699,9,0,1,177
10080658,Amanda,Flamengo,Entire home/apt,601,7,0,2,358
82197757,Renata,Botafogo,Entire home/apt,135,1,6,1,36
20782891,Cacau,Botafogo,Entire home/apt,180,20,13,1,329
83689737,Marcia,Flamengo,Entire home/apt,349,7,0,1,253
1577823,Daniel,Flamengo,Shared room,38,30,0,2,364
79441544,Rafael,Flamengo,Private room,71,1,0,1,364
170219465,Flavia,Botafogo,Entire home/apt,451,1,0,1,167
34475872,Aline,Jacarepaguá,Entire home/apt,781,1,3,1,364
6099018,Fernando,Barra da Tijuca,Entire home/apt,548,5,1,1,364
60141374,Marcelo,Jacarepaguá,Entire home/apt,349,2,6,1,343
83100466,Dirleine,Jacarepaguá,Entire home/apt,849,1,0,1,89
4836379,Fernanda,Jacarepaguá,Entire home/apt,500,7,0,1,90
74652696,Andreia,Jacarepaguá,Entire home/apt,1408,1,2,4,98
78505562,XIngrid,Barra da Tijuca,Entire home/apt,349,20,0,1,83
168128045,Werles,Jacarepaguá,Entire home/apt,398,2,0,2,365
10334716,Tania,Jacarepaguá,Entire home/apt,500,7,0,3,365
44488113,Tatiana,Jacarepaguá,Entire home/apt,150,30,3,1,365
12348661,Raphaela,Jacarepaguá,Entire home/apt,192,2,1,1,363
82697047,Camila,Jacarepaguá,Shared room,199,1,1,1,88
81339707,Fernando,Jacarepaguá,Entire home/apt,864,10,0,1,362
70407021,Eduardo,Jacarepaguá,Entire home/apt,199,2,3,1,87
9733946,Paulo,Barra da Tijuca,Entire home/apt,582,10,3,1,365
11671430,Cristina,Jacarepaguá,Entire home/apt,252,3,0,12,179
44355283,Caetano De,Botafogo,Private room,101,1,8,1,354
64304179,Ana Paula,Jacarepaguá,Entire home/apt,999,5,0,1,88
10691276,Jean-François,Botafogo,Private room,398,1,0,1,365
1641925,Charles,Botafogo,Private room,1315,3,6,4,365
1641925,Charles,Botafogo,Private room,563,3,2,4,365
70087137,Iasmin,Jacarepaguá,Shared room,500,15,0,1,365
84917838,Débora,Jacarepaguá,Private room,601,15,0,3,364
8217798,Patricia,Botafogo,Entire home/apt,282,2,1,2,90
124307614,Luiz Fernando,Botafogo,Entire home/apt,349,90,0,1,365
112244719,Marcos,Botafogo,Entire home/apt,188,6,2,1,180
48168039,Marco Amaral,Botafogo,Entire home/apt,278,4,1,1,89
99989971,Deborah,Flamengo,Entire home/apt,101,2,10,1,309
145202588,Ivone,Flamengo,Entire home/apt,376,5,5,2,293
13530643,Marcia,Botafogo,Entire home/apt,376,1,0,1,179
99004039,Dirce,Jacarepaguá,Entire home/apt,128,2,15,1,143
68198521,Bianca,Jacarepaguá,Entire home/apt,75,2,18,2,299
30217789,Gisele,Jacarepaguá,Entire home/apt,109,2,6,1,318
5269447,,Botafogo,Entire home/apt,120,2,1,1,360
44827246,Marcos,Jacarepaguá,Entire home/apt,500,3,15,1,14
16111552,Claudia,Botafogo,Entire home/apt,500,1,2,1,365
18678190,Maria Claudia,Botafogo,Entire home/apt,180,1,0,2,363
4947523,Lívio,Flamengo,Entire home/apt,128,5,24,2,240
160573803,Sérgio,Jacarepaguá,Entire home/apt,173,2,3,1,337
93306507,Paulo Roberto Rocha De,Jacarepaguá,Entire home/apt,222,2,8,1,155
209990391,Sônia,Catete,Private room,79,1,1,1,363
9734080,Bob,Catete,Private room,162,2,0,5,365
12567920,Fiorella,Catete,Private room,180,3,1,1,363
102272619,Tatiane,Santa Teresa,Entire home/apt,289,1,1,1,179
109859151,Marli,Flamengo,Private room,86,1,15,3,295
77521959,Rodrigo,Flamengo,Private room,120,1,13,3,316
101512988,Thiago,Flamengo,Private room,90,1,1,2,175
15169992,Alessandra,Flamengo,Entire home/apt,372,2,2,2,281
164460508,Erika,Botafogo,Entire home/apt,158,7,2,1,24
23279566,Marina,Botafogo,Entire home/apt,274,2,2,1,95
84900656,Ana,Flamengo,Entire home/apt,225,3,9,1,58
123398407,Gustavo,Urca,Entire home/apt,319,2,10,1,9
24663883,Fabiana,Flamengo,Private room,150,1,0,4,364
153721,Shushma & Nityam,Flamengo,Entire home/apt,563,2,17,25,171
108918049,Ageu,Catete,Private room,150,2,1,1,362
49874148,Patricia N,Urca,Entire home/apt,368,4,5,1,161
188603379,Diana,Flamengo,Entire home/apt,240,3,2,1,29
13277888,Maria Goretti,Flamengo,Entire home/apt,128,2,5,1,151
47574167,Monica,Flamengo,Entire home/apt,346,4,4,1,295
9537721,Beatriz,Flamengo,Private room,225,1,3,2,364
128432646,Sergio Antonio,Flamengo,Entire home/apt,150,2,1,1,85
134549316,Waldeck,Botafogo,Private room,53,29,0,1,364
59892079,Cristina,Botafogo,Private room,98,2,6,1,315
9116447,Claudia,Botafogo,Private room,79,4,0,1,271
67850207,Tupiniquim Hostel,Botafogo,Private room,135,1,1,18,331
